ProcessID,Run,TimeSent,TimeRcvd,Duration
23260,1,1484128036.19,1484128036.2,0.0121738910675
23260,2,1484128036.2,1484128036.21,0.00555086135864
23260,3,1484128036.21,1484128036.21,0.00288891792297
23260,4,1484128036.22,1484128036.22,0.00445985794067
23260,5,1484128036.23,1484128036.23,0.00380611419678
23260,6,1484128036.24,1484128036.25,0.00603890419006
23260,7,1484128036.25,1484128036.25,0.00383019447327
23260,8,1484128036.26,1484128036.26,0.00276613235474
23260,9,1484128036.27,1484128036.29,0.0147168636322
23260,10,1484128036.28,1484128036.29,0.00852608680725
23260,11,1484128036.29,1484128036.3,0.00527906417847
23260,12,1484128036.3,1484128036.3,0.00274896621704
23260,13,1484128036.31,1484128036.32,0.00777697563171
23260,14,1484128036.32,1484128036.33,0.00514602661133
23260,15,1484128036.33,1484128036.33,0.00263118743896
23260,16,1484128036.34,1484128036.34,0.0029399394989
23260,17,1484128036.35,1484128036.36,0.0108489990234
23260,18,1484128036.36,1484128036.37,0.00279307365417
23260,19,1484128036.37,1484128036.38,0.00672006607056
23260,20,1484128036.38,1484128036.39,0.00663995742798
23260,21,1484128036.39,1484128036.39,0.00258898735046
23260,22,1484128036.4,1484128036.41,0.0106937885284
23260,23,1484128036.41,1484128036.41,0.00388503074646
23260,24,1484128036.42,1484128036.43,0.0026969909668
23260,25,1484128036.43,1484128036.44,0.00556397438049
23260,26,1484128036.44,1484128036.45,0.00776982307434
23260,27,1484128036.45,1484128036.46,0.00554609298706
23260,28,1484128036.46,1484128036.47,0.00605893135071
23260,29,1484128036.47,1484128036.48,0.0137629508972
23260,30,1484128036.48,1484128036.49,0.00536799430847
23260,31,1484128036.49,1484128036.5,0.00552701950073
23260,32,1484128036.51,1484128036.51,0.00656604766846
23260,33,1484128036.51,1484128036.52,0.00570511817932
23260,34,1484128036.52,1484128036.52,0.00396704673767
23260,35,1484128036.53,1484128036.54,0.0130097866058
23260,36,1484128036.54,1484128036.54,0.00434112548828
23260,37,1484128036.55,1484128036.55,0.00267100334167
23260,38,1484128036.56,1484128036.56,0.00474810600281
23260,39,1484128036.57,1484128036.58,0.0131709575653
23260,40,1484128036.58,1484128036.58,0.00474691390991
23260,41,1484128036.59,1484128036.59,0.00467801094055
23260,42,1484128036.6,1484128036.6,0.00424599647522
23260,43,1484128036.61,1484128036.62,0.0131680965424
23260,44,1484128036.62,1484128036.62,0.00494503974915
23260,45,1484128036.63,1484128036.64,0.00693702697754
23260,46,1484128036.64,1484128036.64,0.0019519329071
23260,47,1484128036.65,1484128036.66,0.012904882431
23260,48,1484128036.66,1484128036.66,0.00474905967712
23260,49,1484128036.67,1484128036.67,0.00204992294312
23260,50,1484128036.68,1484128036.68,0.00271701812744
23260,51,1484128036.69,1484128036.7,0.01251912117
23260,52,1484128036.7,1484128036.7,0.00413513183594
23260,53,1484128036.71,1484128036.72,0.00552701950073
23260,54,1484128036.72,1484128036.72,0.00361895561218
23260,55,1484128036.73,1484128036.74,0.0136218070984
23260,56,1484128036.74,1484128036.74,0.00496792793274
23260,57,1484128036.75,1484128036.76,0.00552487373352
23260,58,1484128036.76,1484128036.76,0.00333905220032
23260,59,1484128036.77,1484128036.79,0.0190088748932
23260,60,1484128036.78,1484128036.79,0.00898098945618
23260,61,1484128036.79,1484128036.81,0.0181379318237
23260,62,1484128036.8,1484128036.81,0.00939583778381
