ProcessID,Run,TimeSent,TimeRcvd,Duration
23270,1,1484128036.23,1484128036.24,0.00567698478699
23270,2,1484128036.24,1484128036.26,0.0124418735504
23270,3,1484128036.25,1484128036.26,0.00460481643677
23270,4,1484128036.26,1484128036.27,0.00566101074219
23270,5,1484128036.27,1484128036.29,0.0182909965515
23270,6,1484128036.29,1484128036.3,0.00400710105896
23270,7,1484128036.3,1484128036.31,0.00364708900452
23270,8,1484128036.32,1484128036.32,0.00390601158142
23270,9,1484128036.32,1484128036.33,0.004558801651
23270,10,1484128036.35,1484128036.35,0.00415897369385
23270,11,1484128036.35,1484128036.35,0.0059700012207
23270,12,1484128036.35,1484128036.36,0.00549006462097
23270,13,1484128036.36,1484128036.37,0.007493019104
23270,14,1484128036.37,1484128036.38,0.00673294067383
23270,15,1484128036.38,1484128036.39,0.00402498245239
23270,16,1484128036.39,1484128036.4,0.00323796272278
23270,17,1484128036.4,1484128036.41,0.00494790077209
23270,18,1484128036.41,1484128036.42,0.00600600242615
23270,19,1484128036.42,1484128036.43,0.00416707992554
23270,20,1484128036.43,1484128036.44,0.00411295890808
23270,21,1484128036.44,1484128036.45,0.00348091125488
23270,22,1484128036.45,1484128036.46,0.00521492958069
23270,23,1484128036.46,1484128036.46,0.00215816497803
23270,24,1484128036.47,1484128036.48,0.00941514968872
23270,25,1484128036.48,1484128036.49,0.00495100021362
23270,26,1484128036.49,1484128036.5,0.00380706787109
23270,27,1484128036.5,1484128036.51,0.00297784805298
23270,28,1484128036.51,1484128036.52,0.00541400909424
23270,29,1484128036.52,1484128036.53,0.00455594062805
23270,30,1484128036.53,1484128036.54,0.0030689239502
23270,31,1484128036.54,1484128036.55,0.00386691093445
23270,32,1484128036.55,1484128036.56,0.00405597686768
23270,33,1484128036.56,1484128036.57,0.00401592254639
23270,34,1484128036.57,1484128036.58,0.00295281410217
23270,35,1484128036.58,1484128036.59,0.00555109977722
23270,36,1484128036.59,1484128036.6,0.00417399406433
23270,37,1484128036.6,1484128036.62,0.0131220817566
23270,38,1484128036.61,1484128036.62,0.00450992584229
23270,39,1484128036.62,1484128036.63,0.00423192977905
23270,40,1484128036.63,1484128036.64,0.00396990776062
23270,41,1484128036.64,1484128036.66,0.0128171443939
23270,42,1484128036.65,1484128036.66,0.00408005714417
23270,43,1484128036.66,1484128036.67,0.00374484062195
23270,44,1484128036.67,1484128036.68,0.00549006462097
23270,45,1484128036.68,1484128036.7,0.0129461288452
23270,46,1484128036.69,1484128036.7,0.00414299964905
23270,47,1484128036.7,1484128036.71,0.0036289691925
23270,48,1484128036.71,1484128036.72,0.00472712516785
23270,49,1484128036.72,1484128036.74,0.0132329463959
23270,50,1484128036.73,1484128036.74,0.00433397293091
23270,51,1484128036.74,1484128036.75,0.00383400917053
23270,52,1484128036.75,1484128036.75,0.00206899642944
23270,53,1484128036.76,1484128036.77,0.011421918869
23270,54,1484128036.77,1484128036.78,0.00374794006348
23270,55,1484128036.78,1484128036.79,0.00437307357788
23270,56,1484128036.79,1484128036.8,0.00654888153076
23270,57,1484128036.8,1484128036.82,0.0131080150604
23270,58,1484128036.81,1484128036.82,0.00465512275696
23270,59,1484128036.82,1484128036.83,0.00389099121094
23270,60,1484128036.83,1484128036.84,0.00354909896851
23270,61,1484128036.85,1484128036.87,0.0106980800629
23270,62,1484128036.86,1484128036.87,0.00445699691772
23270,63,1484128036.87,1484128036.88,0.0042450428009
23270,64,1484128036.88,1484128036.89,0.00655698776245
23270,65,1484128036.89,1484128036.91,0.0144910812378
23270,66,1484128036.9,1484128036.91,0.00566220283508
23270,67,1484128036.91,1484128036.92,0.00425601005554
23270,68,1484128036.92,1484128036.93,0.00419902801514
23270,69,1484128036.93,1484128036.95,0.0126881599426
23270,70,1484128036.94,1484128036.95,0.00442099571228
23270,71,1484128036.95,1484128036.96,0.00556492805481
23270,72,1484128036.96,1484128036.96,0.00283598899841
23270,73,1484128036.97,1484128036.99,0.0148339271545
23270,74,1484128036.98,1484128036.99,0.00642204284668
23270,75,1484128036.99,1484128037.0,0.00459218025208
23270,76,1484128037.0,1484128037.01,0.00565695762634
23270,77,1484128037.01,1484128037.03,0.0133709907532
23270,78,1484128037.02,1484128037.03,0.00476288795471
23270,79,1484128037.03,1484128037.03,0.00237989425659
23270,80,1484128037.06,1484128037.06,0.00253701210022
23270,81,1484128037.06,1484128037.08,0.0150029659271
23270,82,1484128037.07,1484128037.08,0.00444602966309
23270,83,1484128037.09,1484128037.1,0.00700497627258
23270,84,1484128037.1,1484128037.11,0.00305008888245
23270,85,1484128037.15,1484128037.16,0.0142819881439
23270,86,1484128037.16,1484128037.17,0.0133450031281
23270,87,1484128037.17,1484128037.18,0.0100438594818
23270,88,1484128037.18,1484128037.18,0.00233006477356
23270,89,1484128037.19,1484128037.19,0.00413584709167
23270,90,1484128037.2,1484128037.22,0.0174090862274
23270,91,1484128037.21,1484128037.22,0.00631713867188
23270,92,1484128037.22,1484128037.22,0.0020809173584
23270,93,1484128037.23,1484128037.24,0.00357389450073
23270,94,1484128037.24,1484128037.26,0.0164220333099
23270,95,1484128037.25,1484128037.26,0.00825119018555
23270,96,1484128037.26,1484128037.27,0.00364995002747
23270,97,1484128037.27,1484128037.28,0.00869989395142
23270,98,1484128037.28,1484128037.3,0.0202269554138
23270,99,1484128037.3,1484128037.3,0.00431394577026
23270,100,1484128037.3,1484128037.3,0.00315999984741
23270,101,1484128037.31,1484128037.31,0.00504398345947
23270,102,1484128037.32,1484128037.34,0.0143930912018
23270,103,1484128037.33,1484128037.34,0.00953006744385
23270,104,1484128037.34,1484128037.35,0.00510215759277
23270,105,1484128037.35,1484128037.35,0.00355911254883
23270,106,1484128037.36,1484128037.37,0.0145061016083
23270,107,1484128037.37,1484128037.37,0.00603222846985
23270,108,1484128037.38,1484128037.38,0.00328707695007
23270,109,1484128037.39,1484128037.4,0.013473033905
23270,110,1484128037.41,1484128037.42,0.0104098320007
23270,111,1484128037.42,1484128037.42,0.00415301322937
23270,112,1484128037.42,1484128037.42,0.00614094734192
23270,113,1484128037.43,1484128037.43,0.00355291366577
23270,114,1484128037.44,1484128037.46,0.0157148838043
23270,115,1484128037.45,1484128037.46,0.00661182403564
23270,116,1484128037.46,1484128037.47,0.00783491134644
23270,117,1484128037.47,1484128037.47,0.00263714790344
23270,118,1484128037.48,1484128037.49,0.011992931366
23270,119,1484128037.49,1484128037.49,0.00473499298096
23270,120,1484128037.5,1484128037.5,0.00547099113464
23270,121,1484128037.51,1484128037.52,0.0106480121613
23270,122,1484128037.52,1484128037.54,0.0145690441132
23270,123,1484128037.53,1484128037.54,0.00619006156921
23270,124,1484128037.54,1484128037.54,0.00210690498352
23270,125,1484128037.55,1484128037.56,0.00590205192566
23270,126,1484128037.56,1484128037.57,0.0144009590149
23270,127,1484128037.57,1484128037.58,0.00627899169922
23270,128,1484128037.58,1484128037.58,0.00533699989319
23270,129,1484128037.59,1484128037.59,0.00339913368225
23270,130,1484128037.6,1484128037.61,0.0159840583801
23270,131,1484128037.61,1484128037.62,0.0043830871582
23270,132,1484128037.62,1484128037.62,0.00195097923279
23270,133,1484128037.63,1484128037.63,0.00303196907043
23270,134,1484128037.64,1484128037.65,0.0141789913177
23270,135,1484128037.65,1484128037.65,0.00436997413635
23270,136,1484128037.66,1484128037.66,0.0020170211792
23270,137,1484128037.67,1484128037.67,0.00211000442505
23270,138,1484128037.68,1484128037.7,0.0183720588684
23270,139,1484128037.69,1484128037.7,0.0104598999023
23270,140,1484128037.7,1484128037.71,0.00579595565796
23270,141,1484128037.71,1484128037.71,0.00473809242249
23270,142,1484128037.72,1484128037.74,0.0161728858948
23270,143,1484128037.73,1484128037.74,0.00432395935059
23270,144,1484128037.74,1484128037.75,0.00794196128845
23270,145,1484128037.75,1484128037.75,0.00211620330811
23270,146,1484128037.77,1484128037.78,0.0101418495178
23270,147,1484128037.78,1484128037.78,0.00375604629517
23270,148,1484128037.79,1484128037.79,0.00447797775269
23270,149,1484128037.8,1484128037.8,0.00658297538757
23270,150,1484128037.81,1484128037.82,0.0104389190674
23270,151,1484128037.82,1484128037.82,0.003986120224
23270,152,1484128037.83,1484128037.83,0.00381302833557
23270,153,1484128037.84,1484128037.84,0.00368309020996
23270,154,1484128037.85,1484128037.86,0.0138599872589
23270,155,1484128037.86,1484128037.86,0.00561594963074
23270,156,1484128037.87,1484128037.87,0.00263214111328
23270,157,1484128037.88,1484128037.88,0.00391793251038
23270,158,1484128037.89,1484128037.9,0.0119578838348
23270,159,1484128037.9,1484128037.9,0.00651979446411
23270,160,1484128037.91,1484128037.91,0.00249195098877
23270,161,1484128037.92,1484128037.93,0.00332689285278
23270,162,1484128037.93,1484128037.94,0.0101909637451
23270,163,1484128037.94,1484128037.94,0.00422787666321
23270,164,1484128037.95,1484128037.95,0.00222611427307
23270,165,1484128037.96,1484128037.96,0.00312495231628
23270,166,1484128037.97,1484128037.98,0.0134809017181
23270,167,1484128037.98,1484128037.98,0.00527381896973
23270,168,1484128037.99,1484128038.01,0.0185148715973
23270,169,1484128038.01,1484128038.01,0.00313091278076
23270,170,1484128038.02,1484128038.03,0.01389503479
23270,171,1484128038.03,1484128038.03,0.00535798072815
23270,172,1484128038.04,1484128038.04,0.00336790084839
23270,173,1484128038.05,1484128038.05,0.00295615196228
23270,174,1484128038.06,1484128038.07,0.0133121013641
23270,175,1484128038.07,1484128038.07,0.00475811958313
23270,176,1484128038.08,1484128038.08,0.00273990631104
23270,177,1484128038.09,1484128038.09,0.00533413887024
23270,178,1484128038.1,1484128038.11,0.0144009590149
23270,179,1484128038.11,1484128038.12,0.00691103935242
23270,180,1484128038.12,1484128038.12,0.00278806686401
23270,181,1484128038.13,1484128038.13,0.00304102897644
23270,182,1484128038.14,1484128038.15,0.0129690170288
23270,183,1484128038.15,1484128038.16,0.0075900554657
23270,184,1484128038.16,1484128038.17,0.00292611122131
23270,185,1484128038.17,1484128038.18,0.00714707374573
23270,186,1484128038.18,1484128038.2,0.0151309967041
23270,187,1484128038.19,1484128038.2,0.00667905807495
23270,188,1484128038.2,1484128038.2,0.00234699249268
23270,189,1484128038.21,1484128038.21,0.00251483917236
23270,190,1484128038.22,1484128038.23,0.0128300189972
23270,191,1484128038.23,1484128038.24,0.00388693809509
23270,192,1484128038.24,1484128038.24,0.00352692604065
23270,193,1484128038.25,1484128038.25,0.00236296653748
23270,194,1484128038.26,1484128038.27,0.0114440917969
23270,195,1484128038.27,1484128038.27,0.00353002548218
23270,196,1484128038.28,1484128038.28,0.00564193725586
23270,197,1484128038.29,1484128038.3,0.00699496269226
23270,198,1484128038.3,1484128038.31,0.0153188705444
23270,199,1484128038.31,1484128038.32,0.00467109680176
23270,200,1484128038.32,1484128038.33,0.0106270313263
23270,201,1484128038.35,1484128038.36,0.00771307945251
23270,202,1484128038.36,1484128038.38,0.0190980434418
23270,203,1484128038.37,1484128038.38,0.0063488483429
23270,204,1484128038.38,1484128038.38,0.0042839050293
23270,205,1484128038.39,1484128038.39,0.00226712226868
23270,206,1484128038.4,1484128038.41,0.0118048191071
23270,207,1484128038.41,1484128038.41,0.00360083580017
23270,208,1484128038.42,1484128038.43,0.0111508369446
23270,209,1484128038.43,1484128038.44,0.00620079040527
23270,210,1484128038.44,1484128038.45,0.0131950378418
23270,211,1484128038.45,1484128038.45,0.00389409065247
23270,212,1484128038.46,1484128038.46,0.00218987464905
23270,213,1484128038.47,1484128038.47,0.0046751499176
23270,214,1484128038.48,1484128038.49,0.0125160217285
23270,215,1484128038.49,1484128038.49,0.00571990013123
23270,216,1484128038.5,1484128038.51,0.00279307365417
23270,217,1484128038.51,1484128038.52,0.0049409866333
23270,218,1484128038.53,1484128038.54,0.0142838954926
23270,219,1484128038.53,1484128038.54,0.00985407829285
23270,220,1484128038.54,1484128038.55,0.00315499305725
23270,221,1484128038.55,1484128038.55,0.00325393676758
23270,222,1484128038.57,1484128038.58,0.0149490833282
23270,223,1484128038.59,1484128038.6,0.00978088378906
