ProcessID,Run,TimeSent,TimeRcvd,Duration
22444,1,1484127880.48,1484127880.52,0.0389308929443
22444,2,1484127880.52,1484127880.56,0.0342872142792
22444,3,1484127880.54,1484127880.6,0.0568308830261
22444,4,1484127880.56,1484127880.62,0.0534601211548
22444,5,1484127880.58,1484127880.63,0.0466639995575
22444,6,1484127880.6,1484127880.65,0.0442280769348
22444,7,1484127880.63,1484127880.68,0.0556600093842
22444,8,1484127880.65,1484127880.7,0.0500490665436
22444,9,1484127880.67,1484127880.72,0.0558390617371
22444,10,1484127880.71,1484127880.76,0.0536961555481
22444,11,1484127880.76,1484127880.8,0.0352239608765
22444,12,1484127880.78,1484127880.82,0.0366859436035
22444,13,1484127880.82,1484127880.86,0.034334897995
22444,14,1484127880.84,1484127880.88,0.0367720127106
22444,15,1484127880.86,1484127880.9,0.0370600223541
22444,16,1484127880.88,1484127880.92,0.0362179279327
22444,17,1484127880.91,1484127880.95,0.0444178581238
22444,18,1484127880.93,1484127880.97,0.0412650108337
22444,19,1484127880.95,1484127881.0,0.0533809661865
22444,20,1484127880.99,1484127881.04,0.0540149211884
22444,21,1484127881.02,1484127881.06,0.0367681980133
22444,22,1484127881.04,1484127881.1,0.0542950630188
22444,23,1484127881.1,1484127881.14,0.0347189903259
22444,24,1484127881.12,1484127881.16,0.0366089344025
22444,25,1484127881.16,1484127881.2,0.0358629226685
22444,26,1484127881.2,1484127881.24,0.0352840423584
22444,27,1484127881.22,1484127881.26,0.0357210636139
22444,28,1484127881.24,1484127881.29,0.0448620319366
22444,29,1484127881.3,1484127881.33,0.031044960022
22444,30,1484127881.32,1484127881.36,0.0408551692963
22444,31,1484127881.34,1484127881.38,0.0413389205933
22444,32,1484127881.37,1484127881.4,0.0385038852692
22444,33,1484127881.39,1484127881.43,0.0372688770294
22444,34,1484127881.44,1484127881.47,0.0210018157959
22444,35,1484127881.46,1484127881.48,0.0175259113312
22444,36,1484127881.48,1484127881.5,0.0171720981598
22444,37,1484127881.5,1484127881.52,0.0174660682678
22444,38,1484127881.52,1484127881.54,0.0169401168823
22444,39,1484127881.54,1484127881.57,0.0239808559418
22444,40,1484127881.56,1484127881.59,0.0289599895477
22444,41,1484127881.58,1484127881.61,0.0318291187286
22444,42,1484127881.6,1484127881.64,0.0329580307007
22444,43,1484127881.62,1484127881.66,0.0337669849396
22444,44,1484127881.64,1484127881.68,0.0333077907562
22444,45,1484127881.66,1484127881.7,0.0344219207764
22444,46,1484127881.68,1484127881.72,0.0351128578186
22444,47,1484127881.7,1484127881.74,0.034362077713
22444,48,1484127881.72,1484127881.76,0.0341970920563
22444,49,1484127881.74,1484127881.78,0.034008026123
22444,50,1484127881.76,1484127881.8,0.0340330600739
22444,51,1484127881.78,1484127881.82,0.0343260765076
22444,52,1484127881.8,1484127881.84,0.0342280864716
22444,53,1484127881.82,1484127881.86,0.0336301326752
22444,54,1484127881.84,1484127881.88,0.033900976181
22444,55,1484127881.86,1484127881.9,0.0341820716858
22444,56,1484127881.88,1484127881.92,0.0338771343231
22444,57,1484127881.9,1484127881.94,0.0343809127808
22444,58,1484127881.92,1484127881.96,0.0341811180115
22444,59,1484127881.94,1484127881.98,0.0336859226227
22444,60,1484127881.96,1484127882.0,0.0338940620422
22444,61,1484127881.98,1484127882.02,0.0336358547211
22444,62,1484127882.0,1484127882.04,0.0337960720062
22444,63,1484127882.02,1484127882.06,0.0334231853485
22444,64,1484127882.04,1484127882.08,0.0334539413452
22444,65,1484127882.06,1484127882.1,0.033588886261
22444,66,1484127882.08,1484127882.12,0.0340809822083
22444,67,1484127882.1,1484127882.14,0.0329620838165
22444,68,1484127882.12,1484127882.16,0.0333921909332
22444,69,1484127882.14,1484127882.18,0.0334630012512
22444,70,1484127882.16,1484127882.2,0.0341470241547
22444,71,1484127882.18,1484127882.22,0.0345509052277
22444,72,1484127882.2,1484127882.24,0.0332701206207
