ProcessID,Run,TimeSent,TimeRcvd,Duration
22445,1,1484127880.35,1484127880.36,0.00879096984863
22445,2,1484127880.37,1484127880.37,0.00189304351807
22445,3,1484127880.39,1484127880.39,0.00144505500793
22445,4,1484127880.41,1484127880.41,0.00180602073669
22445,5,1484127880.43,1484127880.43,0.00158095359802
22445,6,1484127880.45,1484127880.45,0.00155210494995
22445,7,1484127880.47,1484127880.47,0.00197005271912
22445,8,1484127880.49,1484127880.49,0.00178718566895
22445,9,1484127880.51,1484127880.52,0.00234603881836
22445,10,1484127880.53,1484127880.53,0.0013689994812
22445,11,1484127880.55,1484127880.56,0.00301694869995
22445,12,1484127880.57,1484127880.57,0.00170612335205
22445,13,1484127880.59,1484127880.59,0.00213098526001
22445,14,1484127880.61,1484127880.62,0.0026159286499
22445,15,1484127880.63,1484127880.64,0.00247192382812
22445,16,1484127880.65,1484127880.65,0.00144195556641
22445,17,1484127880.67,1484127880.67,0.00237798690796
22445,18,1484127880.69,1484127880.69,0.00164008140564
22445,19,1484127880.71,1484127880.71,0.00205111503601
22445,20,1484127880.73,1484127880.73,0.0020067691803
22445,21,1484127880.75,1484127880.75,0.00172805786133
22445,22,1484127880.77,1484127880.77,0.00186991691589
22445,23,1484127880.79,1484127880.8,0.00263404846191
22445,24,1484127880.81,1484127880.81,0.00158882141113
22445,25,1484127880.83,1484127880.83,0.00169014930725
22445,26,1484127880.85,1484127880.85,0.0020170211792
22445,27,1484127880.87,1484127880.87,0.00210213661194
22445,28,1484127880.89,1484127880.9,0.00213003158569
22445,29,1484127880.91,1484127880.91,0.00185608863831
22445,30,1484127880.93,1484127880.94,0.00275802612305
22445,31,1484127880.95,1484127880.96,0.00207996368408
22445,32,1484127880.97,1484127880.97,0.00159502029419
22445,33,1484127880.99,1484127880.99,0.00179600715637
22445,34,1484127881.01,1484127881.01,0.001708984375
22445,35,1484127881.03,1484127881.03,0.00183391571045
22445,36,1484127881.05,1484127881.05,0.00168704986572
22445,37,1484127881.07,1484127881.07,0.00194907188416
22445,38,1484127881.09,1484127881.09,0.0015869140625
22445,39,1484127881.11,1484127881.12,0.00176596641541
22445,40,1484127881.13,1484127881.13,0.00163292884827
22445,41,1484127881.15,1484127881.15,0.00166487693787
22445,42,1484127881.17,1484127881.17,0.00171089172363
22445,43,1484127881.19,1484127881.19,0.00200891494751
22445,44,1484127881.21,1484127881.21,0.00183510780334
22445,45,1484127881.23,1484127881.23,0.00177097320557
22445,46,1484127881.25,1484127881.25,0.0017569065094
22445,47,1484127881.27,1484127881.28,0.00284600257874
22445,48,1484127881.29,1484127881.3,0.00204682350159
22445,49,1484127881.31,1484127881.31,0.00159406661987
22445,50,1484127881.33,1484127881.34,0.00172090530396
22445,51,1484127881.35,1484127881.35,0.00199007987976
22445,52,1484127881.37,1484127881.38,0.00229597091675
